id_usuario,pagina,region,dispositivo,conversion,gasto,clics
fddc46ac-1b72-4cf9-8dea-8e0eb3b80501,B,Centro,Mobile,0,0,0
db563625-49fb-4f91-aa9b-5c0e0faf4b32,B,Norte,Mobile,0,0,0
d00fcee5-e686-49ee-8816-513a0e2c2b56,B,Centro,Desktop,0,0,0
044958ac-58d6-4225-b299-c47024b8d6b4,B,Norte,Desktop,0,0,0
d4f293c7-d4c1-4bdf-b7b9-f41324d8c27d,B,Sur,Mobile,1,60.51,54
003eb377-7ed1-458b-ac4f-51dc015290dd,A,Norte,Desktop,0,0,0
cbbee3db-7807-43ec-8925-0003d3f44405,B,Centro,Desktop,1,66.09,66
812084aa-51d6-4186-94c2-2b9bba3e3e62,A,Norte,Mobile,0,0,0
ef00cb0c-0597-4f01-94d4-372245852446,B,Sur,Mobile,0,0,0
0cbc5388-a801-4146-b2b2-b13ee15257dc,B,Centro,Desktop,0,0,0
f48c9949-4161-4e8f-b74e-56aa467abe75,A,Norte,Desktop,0,0,0
5d8eb0a7-5e78-45c6-a40f-a275d823d454,B,Norte,Desktop,0,0,0
ae50b5bf-4dce-4b9a-9764-c7c7aa944890,A,Norte,Mobile,0,0,0
378a9608-06d0-4c68-89b2-4f995d2a7ab0,B,Centro,Desktop,0,0,0
1a370075-50fc-4faf-bf34-b7a479acc4be,A,Centro,Desktop,1,84.69,85
9b57b7fb-7ba8-45d5-87f2-e68549a08c64,B,Norte,Desktop,1,60.35,60
02e83b25-4970-4e3c-85da-b460cda4b571,A,Centro,Mobile,0,0,0
23d43b07-425b-45a6-a0b9-2890011b905b,A,Sur,Mobile,0,0,0
ce6de5f9-53cb-4381-84af-d2aeea3ba4e4,A,Norte,Mobile,0,0,0
80d15625-bcc8-42e5-abd7-8fdb94a83e1b,A,Centro,Desktop,1,76.99,77
bf7cdc98-0f5d-4fe7-9141-c99ef075a360,A,Centro,Mobile,0,0,0
79cfdd4e-4906-40ea-83f2-2962e6a8cf88,B,Centro,Mobile,1,55.06,49
befc0e7b-2e48-4bf0-89a5-0b12e80c8d61,A,Norte,Mobile,0,0,0
0745d528-3e08-4fd0-aa26-02ed36363a58,A,Norte,Mobile,0,0,0
8e442278-500d-4edc-9adc-3185d782b9f0,A,Norte,Mobile,0,0,0
09c5e238-c0d8-4ac5-969d-ed5df01b550c,B,Centro,Mobile,0,0,0
39c928bc-4179-4407-81f1-898d4e0a9936,B,Centro,Mobile,1,60.01,54
0d54aecc-3d6d-40f9-9181-d997c392d984,B,Norte,Mobile,0,0,0
263b1940-f6a5-437a-a387-9ae9ebed6b99,B,Norte,Mobile,1,73.64,66
5d0ce52c-a859-4c79-ae7d-fd6ab35c209b,A,Norte,Mobile,0,0,0
3d706102-359a-4be1-94f0-0859ccc9be44,A,Sur,Desktop,0,0,0
793ffbb0-1eef-4b93-815b-d6fdff6be3c5,A,Norte,Mobile,0,0,0
69adc790-e179-48e3-8a9b-fd53f2dd762f,B,Centro,Mobile,0,0,0
c40f28eb-d714-49e4-91b5-0890ad9c2c39,B,Sur,Desktop,1,86.46,86
6d6ce1a5-6a58-4e5f-b55d-b31639d6f4cc,A,Sur,Mobile,0,0,0
8a6cc443-dda7-48d0-a4a3-4f367b2f474d,A,Centro,Desktop,1,51.96,52
e3253119-e511-4aef-9ab9-c03d8733be7d,A,Norte,Mobile,0,0,0
7f7cc40c-dba3-4d8e-ae8a-97c3d8c48c35,A,Sur,Desktop,1,57.63,58
193d16d0-a623-4b81-b18a-dc698a9ef243,B,Centro,Mobile,1,61.12,54
b1bb3c2e-ebde-4d9b-af31-66405e3a345c,A,Centro,Mobile,1,41.51,37
c26a9917-85dc-41a4-a1ad-20de9547c2ef,B,Norte,Mobile,0,0,0
dae4f8b1-0085-4977-a676-c33dec91e613,A,Norte,Mobile,0,0,0
7a1d85f7-f654-483e-978d-95f265410dcc,B,Centro,Mobile,0,0,0
be6e31ff-7922-4835-95f4-fda20ee3e602,B,Sur,Mobile,0,0,0
ec0a5933-8443-4355-95c3-7fc0aac62552,B,Sur,Mobile,0,0,0
bd7ccf79-4696-4577-a5e6-e8bcd2c102ce,B,Sur,Desktop,0,0,0
ab7e7b98-cc05-4c20-82b9-1adc8557af38,B,Centro,Mobile,0,0,0
481dd4f5-d278-4f67-9f3e-7c5c49337c7e,B,Norte,Mobile,0,0,0
3bf11f67-95ee-4dda-bb71-6c6f4f867845,B,Centro,Mobile,0,0,0
0b2b19a0-dd9a-4812-b123-53d88cd426cb,B,Centro,Desktop,0,0,0
bf780432-2cf3-49e1-94a9-81047544e4c8,B,Centro,Mobile,0,0,0
ee920be6-3b70-43a7-b245-a6cbebee552c,B,Sur,Mobile,0,0,0
24dc85df-f78b-4366-81ae-c55ebcc2bfde,B,Norte,Mobile,0,0,0
271003ea-aa25-473c-9282-f44074c43c0b,B,Norte,Desktop,0,0,0
6e5445b6-64e7-41f9-a9f3-752b6498b887,A,Sur,Desktop,0,0,0
b6b407cb-8c57-48f6-99b9-1d11f90d4a94,A,Norte,Mobile,0,0,0
5646fa04-996f-44d0-b16d-0246b1c97b01,A,Centro,Mobile,0,0,0
c27bba6b-a27d-48d0-9547-152357c837c6,B,Sur,Desktop,0,0,0
83ef6310-5147-4a0f-b4ed-f9ce9c363b46,B,Norte,Mobile,0,0,0
871a9112-20b0-44cd-94f0-c0294e3792b6,A,Sur,Mobile,0,0,0
0e235d7d-d127-4c41-98ea-9077eb27b553,B,Norte,Mobile,0,0,0
e588fbaa-2e9b-4d64-aeff-caec5da3adc9,B,Sur,Mobile,0,0,0
3a510aaa-a691-4f73-87b7-440b43fb42de,A,Norte,Mobile,0,0,0
44430e5a-7d08-4d97-8d79-3c637721e70c,B,Centro,Desktop,1,70.7,71
41431292-3689-445d-9d2a-6fbf194fa4f8,B,Centro,Desktop,0,0,0
788c7636-675f-4663-94ad-4a5ce7e830ca,A,Centro,Mobile,0,0,0
177be80f-be04-4322-940a-e5554a0e66aa,B,Centro,Desktop,0,0,0
62e567e2-1092-49b5-8cfb-a63aaf38c2f0,B,Sur,Mobile,1,76.75,69
e28ced60-2558-422e-a743-d5748d19ddcc,A,Centro,Mobile,0,0,0
33ff4a7c-ea12-4777-901d-fa655e9ffb84,A,Sur,Desktop,0,0,0
27e8aabb-070e-4867-9e1c-0bead495db8d,B,Centro,Desktop,0,0,0
b3a65a68-f500-4528-9ea6-7f3325d2f305,A,Centro,Desktop,0,0,0
801fc3f2-05e3-40b0-a935-191a4276d044,A,Norte,Desktop,1,78.57,79
75b819c1-896f-4659-8832-3b638558d555,A,Sur,Mobile,0,0,0
09339508-501e-46a9-829f-4759ab36ede7,B,Norte,Mobile,0,0,0
f6f96c42-f4d3-47d9-bca1-a4f78ca72c94,B,Norte,Desktop,0,0,0
d4a54a15-760c-4eff-953d-e2c9413ca471,B,Norte,Mobile,0,0,0
2c9b0045-c3c0-45d3-9e9a-9104a6074038,A,Norte,Desktop,1,32.86,33
0a6dbdba-bdd0-44e6-9fe7-813ff2c02a1b,B,Sur,Mobile,0,0,0
393a1d84-0903-499d-91d4-e04d42d80bb9,A,Norte,Desktop,0,0,0
7fbb4c06-44a8-4b0a-b617-2cb0f71a0b63,A,Sur,Mobile,0,0,0
dac9871f-5332-4047-8a5c-0d60bc403de9,A,Centro,Desktop,1,49.74,50
95196fac-3d7d-4110-9688-f7738b5b3bfd,A,Sur,Desktop,0,0,0
7d52616b-64f7-46cb-9796-e6ac368a379c,B,Centro,Mobile,0,0,0
c1cd1684-284d-47ac-935c-500513731798,B,Norte,Mobile,0,0,0
e1a4cfa7-a3a7-443b-931e-0e3964c35fcb,A,Centro,Desktop,0,0,0
60db3e89-56f7-40dc-8ef9-e9c68d34779f,B,Centro,Mobile,0,0,0
1657e1b0-2efa-4179-991d-069f56873987,B,Norte,Mobile,0,0,0
88c691af-7de6-42bf-9823-3df648a1b082,B,Norte,Mobile,1,55.24,49
619269c1-8b73-40f9-8b39-4537e4499767,A,Norte,Mobile,0,0,0
57d0af54-4004-4d6a-8d7e-67fd2c21840a,B,Norte,Mobile,0,0,0
32035cd3-2880-4884-a053-c914f339cf2b,A,Centro,Desktop,1,44.15,44
c5ece860-1705-4d72-8c01-7ca3ded1b328,B,Norte,Mobile,0,0,0
7ba32ab2-f425-4e1b-85b2-e3ebf6e68e87,A,Centro,Mobile,0,0,0
3fd512d3-8db0-4025-aea5-2abf23e324a0,B,Sur,Mobile,0,0,0
5399f6e7-6a28-421f-a23e-5a8d6864e005,A,Norte,Mobile,0,0,0
426c3f61-6cc9-4152-a9f6-850b57562e51,A,Centro,Desktop,0,0,0
d1df045a-eac3-4434-ae6c-c17f5c6c9401,B,Norte,Mobile,0,0,0
dcf68dd6-ea8a-4666-9266-fb103bf5239c,B,Norte,Mobile,0,0,0
df9eaef0-3db5-4c22-9f26-815567ae5e09,B,Centro,Mobile,0,0,0
4e48c8c1-d5f3-4795-9138-8bab6795b2ae,B,Norte,Desktop,0,0,0
e4652461-d7ff-4e88-92c0-2733ba8e3610,A,Norte,Desktop,1,76.46,76
87ba01b6-d5a2-4a4e-a334-274f7e40332f,B,Norte,Mobile,0,0,0
01fd65bc-3444-406f-bb16-2ff3daca5be2,A,Sur,Desktop,0,0,0
c77ca03e-0e93-4488-80f9-0684ad980f59,A,Centro,Mobile,1,49.47,44
4ef7c3f6-366f-450b-8076-1480d8f35a58,B,Sur,Mobile,0,0,0
1be37a72-c27a-411d-b26d-94ce2817c9a1,B,Sur,Mobile,0,0,0
4bb48f68-0395-4246-bdf1-6334b8f59844,B,Norte,Desktop,0,0,0
d64d34fc-71b2-42fc-afc9-9b1dfbba300f,B,Norte,Desktop,0,0,0
59090dc4-c3da-498a-a366-adfb7e739323,B,Norte,Mobile,0,0,0
b279dd62-4869-42b3-b2b6-d51aada5169c,A,Centro,Desktop,0,0,0
99a0a477-3498-432d-a9c5-ea09a47c4681,A,Centro,Mobile,0,0,0
c56fad40-7151-4280-a3bf-9c98f876c23d,B,Norte,Mobile,0,0,0
6471edc6-4385-4958-87bd-3704ed3447a8,A,Norte,Desktop,0,0,0
39fec495-1f83-4a6f-8ace-2dafccb075e3,A,Norte,Desktop,0,0,0
3ceddb10-427d-42d4-ba10-e8af4d032d1b,A,Sur,Mobile,0,0,0
66a95a88-7929-4370-98b0-4b10a004296f,B,Sur,Desktop,0,0,0
c4663055-3239-4840-b354-1321c91d6a3d,A,Norte,Desktop,0,0,0
76062c12-cf5f-4674-8171-2d980e32cbdd,B,Norte,Mobile,1,72.87,65
e2818bbb-ac17-44c5-b3b8-09b07c152a52,B,Norte,Mobile,0,0,0
0f8ea316-0120-4ab2-a210-a759d04dfded,A,Sur,Mobile,0,0,0
eabfc892-c91d-47c2-b6bc-26af970939d0,B,Sur,Desktop,0,0,0
b5bbe4c2-8c21-4072-84af-2f5118923e1d,B,Norte,Mobile,0,0,0
5df4d64e-c8c0-4822-afb1-7979f82a8646,B,Norte,Mobile,0,0,0
63712d24-2290-4e21-a434-3fa060afcaaf,B,Norte,Mobile,0,0,0
278700e4-882e-4025-bc56-5ba04adbd6c0,A,Centro,Mobile,0,0,0
ac7f7bbc-604f-4438-b3e0-ba633b4a3d16,B,Centro,Desktop,0,0,0
857b7dea-a682-4ab6-a66c-a2e5e2e10485,A,Centro,Desktop,0,0,0
53686b0e-db97-41dc-8e4e-c8925ff37ba9,B,Sur,Mobile,0,0,0
e249e3bb-34b0-410b-878f-f3983863a0cd,B,Norte,Mobile,0,0,0
10fb87d8-85a7-4cde-9f7a-b378bbb21bf7,B,Sur,Mobile,1,73.05,65
681f0394-c3c9-4f85-8623-1f3af1d82e09,A,Norte,Desktop,0,0,0
1c23c8ef-697c-4f39-9d66-cc5159944f9b,A,Norte,Desktop,0,0,0
f15f2c2c-d785-41ea-b88a-4153258f8f48,A,Centro,Desktop,0,0,0
b7c760d3-7244-4dac-877f-a3b248a2cf84,A,Sur,Mobile,0,0,0
16edfe7e-8f25-4f05-ad56-aa6aebeb138b,A,Centro,Mobile,1,53.66,48
976beb7c-2f4c-4fcd-9b4c-615aa3b03e19,B,Sur,Desktop,0,0,0
be9e92bc-63e6-4a58-9500-9f0c5b76d676,A,Sur,Desktop,0,0,0
010ff42b-b332-4d14-ad1e-7cde674328d3,B,Norte,Desktop,0,0,0
09cbf5a1-73bb-44e6-88b7-baab25d11fb7,A,Sur,Mobile,0,0,0
1d949067-81c0-493b-a055-1affa39445a4,B,Sur,Mobile,0,0,0
5093add8-cdbd-4afe-85a8-42ff96e35615,B,Centro,Mobile,0,0,0
edd1d8c0-c4c0-4e65-8d46-d8ee4e971cf0,B,Centro,Mobile,0,0,0
6985fc41-2fda-44c2-b742-7ae5b1b72f63,B,Sur,Mobile,0,0,0
5a03f7c4-f04d-45c8-9cab-0b4909758638,A,Sur,Mobile,0,0,0
7964e387-0375-435a-b2c8-00604c35c529,B,Norte,Desktop,0,0,0
86f2a3ef-a72a-4879-ac0e-b9b58a50c386,A,Sur,Desktop,0,0,0
009427ae-a221-4690-89e2-27aa7b5022a0,A,Sur,Mobile,0,0,0
f0bf3c4f-b788-4a72-9b11-71f4c5f7d9a8,B,Norte,Desktop,0,0,0
3426f825-ee0a-4b50-b133-f621c5b047f7,A,Centro,Mobile,0,0,0
4dbe25f0-4f05-4d6f-bb6f-56e9001ff145,B,Norte,Mobile,1,40.74,36
fce767fc-5d73-417e-966f-25d346a7d7aa,A,Norte,Desktop,1,75.24,75
70b23551-4088-49da-8b7b-0c6f85e436bb,A,Centro,Mobile,0,0,0
fc9e9130-76d1-49f0-a804-4d1bdaafeed9,A,Sur,Mobile,0,0,0
ea349544-bc40-48bb-8ea8-3f1b48da785d,A,Norte,Desktop,0,0,0
0732115f-8b3d-4c60-8b35-090c5d13f87d,A,Sur,Mobile,0,0,0
b0725fdc-bc70-4eac-9bf6-816045f2ac33,A,Centro,Desktop,0,0,0
cea19cfc-e8ac-40dd-9299-3edeb4205e31,A,Sur,Desktop,0,0,0
0961153b-f85c-4725-96b1-e1b2ee682412,B,Sur,Mobile,0,0,0
36974ed8-3ff0-4ce0-a9d8-90107a660725,A,Sur,Mobile,0,0,0
d9f18c6a-cf30-4f27-b56c-7f83d1780f8d,B,Sur,Mobile,0,0,0
aba24a6c-1f76-419d-a214-cb7ed0c587ed,A,Sur,Mobile,0,0,0
f433a454-61f9-44cb-95b3-6eb4c6c9c4e3,B,Norte,Mobile,0,0,0
7e9cf6ca-2a19-4a54-b391-fb42df6d09ed,A,Norte,Mobile,1,48.29,43
2d844c6a-b0c5-450c-a5d4-99d04049cc1d,A,Norte,Desktop,0,0,0
80585a00-4b53-41b4-91ac-56d809250e9b,B,Centro,Mobile,1,75.15,67
97b1d4bd-6f8e-4a21-b926-9f2ff60e90b0,A,Norte,Mobile,0,0,0
90a1cdf9-ab8f-47ac-adb5-ca963e3c1461,B,Norte,Desktop,0,0,0
a5d10d63-2ecf-4efc-913e-8fcee72dac19,A,Sur,Desktop,0,0,0
86e3a22c-9937-41fe-829e-938e7d03470e,B,Centro,Mobile,0,0,0
d1deeb80-0504-4ef1-acf6-db4d45b2127e,A,Sur,Desktop,0,0,0
a9cf6f8e-7783-424c-968b-8c8802ca5da3,A,Norte,Mobile,0,0,0
693610b2-e9cf-42bd-b2fe-cea309b7739e,B,Norte,Desktop,0,0,0
78d216c1-6945-410c-b4c5-d8ff0a9e601a,A,Norte,Mobile,0,0,0
a8c87d91-14ab-426b-81f5-4cf9b20f6a8b,B,Norte,Mobile,1,88.16,79
0c2c54c5-77b7-4d3a-9eed-876555c9a6ff,A,Norte,Mobile,0,0,0
87f031b9-db50-4f02-a794-7beb1d91af4a,B,Norte,Mobile,0,0,0
d8cb3acb-47b8-4319-8b59-455b8a7892a6,A,Norte,Mobile,0,0,0
491924ae-af7a-4e23-986c-b01329e91f49,B,Centro,Mobile,0,0,0
2b7237c8-ca70-4c2c-a8b7-e5d44df092c4,B,Norte,Mobile,0,0,0
b6908e01-cf73-4f9e-bf16-3cfa833a4286,A,Norte,Desktop,0,0,0
d535f542-b3e4-4395-8aa4-4c28dcfbb089,A,Centro,Desktop,0,0,0
df425fb6-6464-4026-a3f3-e634d0f37f12,A,Centro,Mobile,0,0,0
2b5b0970-943a-40b1-80f5-9654f56c15e7,B,Sur,Desktop,0,0,0
4bb23e84-4355-48fe-ac91-f50f20812800,A,Centro,Desktop,0,0,0
c1c1c75e-003e-438a-9ba6-87f046f66ad3,A,Sur,Mobile,0,0,0
229d580d-1463-42bd-b424-1c445b2d6e78,A,Sur,Desktop,0,0,0
d2f6991e-e9e4-49d2-b36b-ca85df9d54c4,A,Centro,Desktop,0,0,0
ab2cd6a3-3805-41a1-8903-4e6512c37e24,B,Centro,Mobile,0,0,0
bd32d59b-8e51-4cc6-a5e0-572e68ba1af3,B,Norte,Mobile,0,0,0
9ba38d38-4f0f-4a81-8f85-76e6be4cef7d,B,Centro,Mobile,0,0,0
8859d60d-21f1-4c6d-99c2-fe9d14708c80,B,Centro,Mobile,0,0,0
4a51c51f-52ed-4e94-ba9c-5b5a4d8526c9,B,Sur,Desktop,0,0,0
0ad29546-791f-4d45-84e2-3937b1e596a6,A,Centro,Desktop,0,0,0
4d8855f1-3d98-4dd8-b14a-3b12f8041e3d,A,Sur,Mobile,0,0,0
1ef87a09-e058-436e-b831-97d42a4d9b26,B,Sur,Desktop,0,0,0
62fdd43f-6a29-4edb-bce3-b88cb7a912df,B,Sur,Mobile,1,61.45,54
cdf1e44e-ecf6-4afa-bc46-9b3e367d3a9f,B,Norte,Mobile,0,0,0
77612399-a76e-479a-8219-9f92ad7dc7f4,A,Norte,Mobile,0,0,0
e9b0de67-76cc-442a-b04d-9e93a101c34e,A,Sur,Mobile,0,0,0
e234fe0f-572d-46aa-ac93-91437898d695,A,Sur,Mobile,1,35.95,32
d3455ed1-02b7-46d9-94f3-fcb9a52b76d7,B,Norte,Desktop,0,0,0
e2f6b377-3c3e-4105-9c33-b90ffc923b9a,B,Sur,Mobile,1,71.09,63
2768f547-4769-4f96-a734-151d4ffcb39e,B,Centro,Desktop,0,0,0
0379e20f-195b-4314-a61e-fcb354297224,A,Norte,Mobile,0,0,0
639be721-2eb8-46bb-b9a6-28f2663b5b5a,B,Centro,Mobile,0,0,0
a3b0bee6-08a5-42d5-9cf3-4a595f7b4e02,A,Sur,Desktop,1,47.15,47
404c2c50-6f9f-4011-9b4f-cc8b47bc4f02,A,Centro,Mobile,0,0,0
a66f0526-0493-4dd3-93f7-a07333842c6e,B,Sur,Desktop,0,0,0
88b5cd4d-f4da-4858-9423-89b23b3964e2,A,Norte,Mobile,0,0,0
80f52bb2-0ab9-4afa-828a-0a93291c421f,A,Centro,Mobile,0,0,0
cb59ce56-b6d7-4fdb-9cec-86599ae1b0ce,B,Sur,Mobile,0,0,0
aac66cb6-be51-4154-81a0-eeb7a504e0e0,B,Centro,Desktop,0,0,0
a726fe4d-b9c8-4595-9509-00f9bee63b18,A,Norte,Mobile,0,0,0
a981f64f-494e-43cc-a365-956e3ab808cd,B,Centro,Mobile,0,0,0
e4fcee48-f51d-485a-928c-0a1279b083f8,A,Sur,Desktop,0,0,0
bd0c54f7-c579-4a37-af31-269b9a10688e,B,Norte,Desktop,0,0,0
84ffc8f4-f835-4310-bd5c-d1b20d082e08,B,Centro,Mobile,1,93.19,83
c99406d5-552b-4659-8966-2fd692ed5b99,B,Norte,Desktop,0,0,0
ed9a1ead-1590-4706-a903-dfe45700bff3,B,Centro,Desktop,1,71.87,72
7e9349cd-8f2f-4496-9bde-dfa124271bad,A,Centro,Mobile,0,0,0
26e847a5-94c7-4d15-ba06-4f03e9a7ff2f,A,Sur,Mobile,0,0,0
e792e900-4124-4930-a180-7547adb42c88,A,Centro,Mobile,0,0,0
5a9e7105-91d1-4185-bb5b-12c0c1505d7d,A,Centro,Desktop,0,0,0
dfb9077a-3262-43a4-8f8d-7b25bab832db,B,Sur,Mobile,0,0,0
c4843005-6ec9-4336-9a2c-3a6e8ffe2a13,A,Norte,Mobile,0,0,0
6d16be36-3f2a-4d1b-892e-8d9506e54d72,A,Centro,Desktop,0,0,0
afe448b5-9844-47cc-9936-7a2e5895a24b,A,Sur,Desktop,0,0,0
1f6f4937-2199-4cf2-b4a7-92efe83a968a,B,Norte,Mobile,0,0,0
0e48bee0-56f0-4f51-ac37-a12c050b0828,A,Norte,Desktop,1,65.5,66
31bf474c-4427-4f3a-b219-eb8ad4ae35e1,B,Centro,Desktop,0,0,0
9d2551d7-e2a9-4a36-85ba-34097b06e1e1,A,Norte,Desktop,0,0,0
2fbf4b04-0008-4f7a-b4ca-07b4b7121202,A,Norte,Desktop,0,0,0
2f6e1387-9650-4f23-9cca-7ed5b6d1427f,A,Sur,Desktop,0,0,0
3935d139-3f86-453e-bc1c-11a58ad237d0,B,Centro,Desktop,0,0,0
4d5f8be9-9e9e-4a15-aa68-fe6eac9e42d6,B,Sur,Desktop,0,0,0
02bbcb24-918e-47a5-82d0-bc8d81093127,B,Norte,Desktop,0,0,0
6129e528-0eb7-431d-a5fd-5c628da42c51,A,Sur,Desktop,0,0,0
8448cb97-3fc3-4aed-bef2-60e933a8d6d4,A,Sur,Mobile,0,0,0
3a59fb71-4766-4ffc-adbe-cfb58c887738,B,Sur,Mobile,0,0,0
52e2d288-58aa-4b1e-96eb-eaf472f73695,A,Norte,Mobile,0,0,0
0787a8e5-c642-4b2e-9eb2-11c6d0b630ed,B,Centro,Mobile,0,0,0
50c0b084-2dd6-47ab-91b9-f30ae92cbc9a,B,Centro,Desktop,0,0,0
5110e420-9be6-444b-b417-2d8a4ade2287,A,Sur,Mobile,0,0,0
468c0fb1-31ff-4c16-8fdf-8be08f070134,B,Sur,Desktop,1,70.27,70
1e3768c4-0491-47c0-b0d2-d3c3e513c2f4,A,Norte,Desktop,0,0,0
2b510c93-22a6-40bc-92dc-d77bda98338b,A,Sur,Mobile,0,0,0
d6dd1eba-5ea2-499a-80ad-f9047fe0cdb7,A,Sur,Mobile,0,0,0
cd001ad8-a33c-456a-b626-5be670636330,B,Centro,Desktop,1,49.1,49
839b0f9e-1702-4e68-a5e6-28711aed50a4,A,Norte,Mobile,0,0,0
1989889e-9ae5-4281-8eb0-4379e1e44ed8,B,Sur,Desktop,0,0,0
ff1cf082-201d-4ad9-98f2-93d5b568a0cb,B,Centro,Mobile,0,0,0
49a07167-771c-42a9-9222-c1acbc3e8150,B,Sur,Desktop,0,0,0
5a044c10-9557-496c-a251-da50666bcf96,B,Sur,Mobile,0,0,0
88a289e5-1406-4a11-94f7-0b50e5bb8406,A,Norte,Mobile,0,0,0
d2541280-5398-4711-8916-81e82d099ae2,A,Centro,Mobile,0,0,0
834cdd99-9fb5-4de4-8e0e-ac69de237276,A,Centro,Desktop,0,0,0
8dcfd3f8-8c20-4d5e-aabf-3882173c5583,B,Sur,Mobile,0,0,0
e34dfffe-8d17-4e19-b1b2-0100d7e2439d,B,Norte,Mobile,0,0,0
73aebbd7-da0f-4750-a3bf-ffdc55be2adc,B,Norte,Mobile,1,70.66,63
c56cb58c-836b-4d80-b926-ee52763e18ab,B,Sur,Desktop,0,0,0
72bdac39-1b1a-4aab-9e15-5f4c076345da,B,Norte,Desktop,0,0,0
51b6997e-a26c-4ce7-b831-4979aa4bd460,A,Centro,Mobile,0,0,0
2e46a050-f978-4aaa-b09a-21feb0ddff01,B,Norte,Desktop,0,0,0
c01d5784-0451-4a26-aa7d-385ad977aa3a,B,Centro,Mobile,0,0,0
e14eed11-bcac-4517-a3a1-e98180370df2,A,Centro,Desktop,1,29.42,29
7755865a-c690-475f-a77a-da784ea93803,B,Centro,Mobile,0,0,0
08249bf1-9df0-4c43-b522-7591b652a214,A,Sur,Desktop,0,0,0
dfc05a8b-c68f-4e40-83fc-86dcd8aae02c,B,Norte,Mobile,0,0,0
96c845f1-92d6-48cd-8ace-6d4ae80eb413,B,Norte,Desktop,0,0,0
575a3fc9-a705-4a76-bcb2-c20ad47ab0d4,B,Centro,Mobile,0,0,0
f9399a19-c4a0-4fae-8fe0-28f10d000da7,A,Centro,Desktop,0,0,0
a31373d0-7fba-4974-a817-9100b651b2d0,B,Centro,Mobile,0,0,0
634c0ea8-5201-4d29-a59c-433fbcb66fa3,B,Norte,Mobile,1,85.33,76
12bc8f34-4035-4729-aae1-407bb316efde,A,Sur,Mobile,0,0,0
101e7a24-fe57-406f-8b83-d327d072ccfb,B,Centro,Desktop,0,0,0
66bbfc20-c20b-4eed-b0c4-8c8bd1d02488,B,Norte,Mobile,1,34.21,30
94fda9bf-0caf-471f-94c2-4e65a0b95b6a,B,Centro,Mobile,0,0,0
3bf40465-2226-4d4e-8913-9b7a6d99d4d6,A,Norte,Desktop,0,0,0
e76389d1-e907-48d0-b166-430869a95f0a,A,Norte,Mobile,0,0,0
42705cba-37dd-4ed3-b80f-90982869855b,B,Norte,Mobile,1,42.37,37
70bafec4-a776-46d0-a7e8-c5f0d4da1b3e,A,Norte,Mobile,1,45.43,40
56cd04a9-44ca-4f28-91b1-58e58f2d42ce,A,Norte,Desktop,0,0,0
f1512edd-9983-4ec2-a9ce-acff3e8fd68f,B,Centro,Desktop,1,76.2,76
272b2a3d-0b6a-4094-a9af-714c3d513935,B,Centro,Desktop,0,0,0
299b282c-c0e6-46eb-ab0d-a620796e41dd,B,Centro,Desktop,0,0,0
20bd2b4a-7659-496c-aa28-f5e7f27b0c13,A,Norte,Desktop,0,0,0
5706aab4-b0dd-43ea-849d-8a76a9d7a683,A,Sur,Desktop,0,0,0
d78b3d74-2da5-4742-a9e3-d61a8799c891,A,Sur,Mobile,0,0,0
7c19541a-ce60-4610-bacc-5f7e7a0f9553,A,Sur,Desktop,0,0,0
663b66f2-49e1-40ab-8f7a-ccc31fcd63be,B,Norte,Desktop,0,0,0
031c3070-2dc0-42f3-8918-8d1a1a6384f0,B,Centro,Mobile,0,0,0
7c7f5389-b5ba-453d-bccf-a4ed9989c468,A,Norte,Desktop,0,0,0
df80f3c0-f58f-474f-b637-02069b537084,A,Sur,Desktop,1,48.28,48
f019ea2f-fa6f-473b-9bf7-d0c0ea8fd008,A,Norte,Desktop,0,0,0
e4787a3f-e95c-4f72-99dc-c2f997e3fe19,A,Norte,Desktop,0,0,0
81160a06-7aaa-4a3f-b881-546741aeca99,A,Centro,Mobile,0,0,0
f87a0e82-c21e-49af-9687-f71d68b88028,B,Centro,Mobile,0,0,0
3f1918bc-cce7-4cf6-9de0-d464c89aaea2,B,Centro,Mobile,0,0,0
59931a98-6fd5-479e-9de8-ed6d2b909395,B,Norte,Desktop,0,0,0
2923f7f4-3867-490e-932b-40e209e6a1a1,A,Centro,Mobile,0,0,0
7cbec044-7089-438a-a372-0c0acd091de4,B,Sur,Desktop,0,0,0
8a15e587-bf1b-4c9b-b756-98b4a6081454,B,Sur,Mobile,0,0,0
4d7e451f-943b-4f3a-95e9-8b9580b7a7ab,B,Centro,Mobile,0,0,0
81309ee1-f9d0-4613-910b-6fd68a59e696,A,Centro,Mobile,1,63.83,57
ca508125-f990-4750-acf2-63f01f9b04fb,B,Norte,Desktop,0,0,0
34979bc1-bafa-4a45-bdf5-53adcbd9eb8e,B,Norte,Mobile,0,0,0
ba5887ec-fcfb-4936-917d-89827d4bbe2b,B,Norte,Mobile,0,0,0
c7f5a9d4-0f07-4f16-8ff2-cf44788a8e2d,A,Centro,Mobile,0,0,0
32c8d7a2-f1df-4200-9900-f4a7bb9b599c,A,Centro,Desktop,0,0,0
6a042498-11c2-4434-8f6b-0c2452d0c1ea,A,Centro,Desktop,0,0,0
68b67a92-f1cc-4cfc-b66a-745d4a455cc7,A,Norte,Mobile,0,0,0
1d9632e3-6cca-41c9-bfd8-76f77857b0ed,B,Centro,Desktop,0,0,0
